Sensitive Activity,Background Size,Function,Background Odds,Percentage,Absolute,Confidence Privacy
REOPEN,3,quadratic,False,False,True,0.26389999663204855
REOPEN,3,quadratic,False,False,False,0.2635837742441134
REOPEN,3,cubic,True,True,True,0.0011563300519753566
REOPEN,3,cubic,True,True,False,0.0011563298983896136
REOPEN,3,cubic,True,False,True,7.876604023559551e-08
REOPEN,3,cubic,True,False,False,7.876602977375477e-08
REOPEN,3,cubic,False,True,True,3039.5628184494826
REOPEN,3,cubic,False,True,False,3039.374963860444
REOPEN,3,cubic,False,False,True,0.20704670508875933
REOPEN,3,cubic,False,False,False,0.20703390894799203
REOPEN,4,basic,True,True,True,0.01997170474043014
REOPEN,4,basic,True,True,False,0.01995602905953177
REOPEN,4,basic,True,False,True,0.0008156444215991722
REOPEN,4,basic,True,False,False,0.0008150042267912774
REOPEN,4,basic,False,True,True,11.120836028563694
REOPEN,4,basic,False,True,False,10.889039638347942
REOPEN,4,basic,False,False,True,0.4541749434065411
REOPEN,4,basic,False,False,False,0.4447083788301292
REOPEN,4,quadratic,True,True,True,0.002715979387445474
REOPEN,4,quadratic,True,True,False,0.0027159570718082644
REOPEN,4,quadratic,True,False,True,4.529997229804868e-06
REOPEN,4,quadratic,True,False,False,4.529960009428607e-06
REOPEN,4,quadratic,False,True,True,200.47775512892716
REOPEN,4,quadratic,False,True,False,200.247106626925
REOPEN,4,quadratic,False,False,True,0.3343779704549699
REOPEN,4,quadratic,False,False,False,0.3339932705268477
REOPEN,4,cubic,True,True,True,0.00046671542232863987
REOPEN,4,cubic,True,True,False,0.00046671537140682883
REOPEN,4,cubic,True,False,True,3.17913779641992e-08
REOPEN,4,cubic,True,False,False,3.17913744955447e-08
REOPEN,4,cubic,False,True,True,4050.384846534012
REOPEN,4,cubic,False,True,False,4050.1547430768246
REOPEN,4,cubic,False,False,True,0.2759011367444277
REOPEN,4,cubic,False,False,False,0.27588546272632447
STORNO,1,basic,True,True,True,0.15619319512420357
STORNO,1,basic,True,True,False,0.15602083387201038
STORNO,1,basic,True,False,True,0.003979802611764707
